ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
,,,,,,,,
180,,/c2drones/c0 rank somewhere between the floor/p1 and the junk /f1on/f0 the floor,/c2dronen/c0 sind nur ein halbes schritt über dem müll auf dem boden hier.,les /c2drones/c0 se placent entre le sol /p1 et les détritus /f1on/f0 par terre,los /c2drones/c0 no superan por más de un palmo/p1 a la chatarra /f1ordinaria/f0.,os /c2drones/c0 ficam sempre em algum sugar entre o chão/p1 e o lixo /f1no/f0 chão,"по статусу /c2дроны/c0#где-то между полом/p1 и#мусором /f1на/f0 полу,",/c2ドローン/c0は、ここの序列で言うと、
180,,when it comes to the hierarchy of this place.,kaum der rede wert.,si on considère la hiérarchie de cet endroit.,en la escala jerárquica de este lugar.,quando se trata da hierarquia deste lugar.,если уж говорить об#иерархии.,床と、/f1床の上/f0のジャンクの間に位置する。
180,,persistent though.,egal wie gerissen.,mais ils sont persistants.,aunque le ponen mucho empeño.,embora sejam bastante persistentes.,но настойчивые.,しつこいけどね。
,,,,,,,,
181,,"don't be fooled, little ship.","sei kein narr, kleiner schiff.","ne sois pas dupe, petit vaisseau.","que no te engañen, navecita.","não deixe se enganar, navezinha.","не обманывайся, малыш.",勘違いするなよ、ちいさいの。
181,,huddling together makes them no more warmer.,"egal wie nah sie zusammenkommen, die geister werden nie wirklich warm.",se blottir ainsi ne les réchauffe pas.,el hecho de que se apelotonen no los hace más acogedores.,o fato de estarem amontoados não os torna mais acolhedores.,от сбивания в кучу им#теплее не станет.,奴をハグしても、温かくなることはないぞ。
,,,,,,,,
182,,"you know, it's kinda funny every time i remember magic is actually real.","ich finde es immer wieder lüstig, wenn ich mich daran erinnere, dass magie echt ist.","tu sais, ça me fait rire quand je me souviens que la magie est réelle.","¿sabes?, me hace gracia cada vez que recuerdo que la magia es real.","você sabe, isso me faz rir toda vez que lembro que a magia é real.","знаешь, каждый раз#забавно вспоминать,#что магия реальна.",魔法が実在のものだと思い出すたびに、昔の記憶がよみがえるよ。
182,,"i've tried learning it myself, but just ain't got the talent,","habe mal versucht sie zu lernen, aber leider kein talent,","j'essaie d'apprendre, mais je n'ai pas le talent","he intentado aprender a usarla, pero me falta talento","tentei aprender a usá-la, mas não tenho talento,","я и сам пытался#выучиться, но таланта#нет,",独学で覚えようとしたことがあったんだけど、才能がなかったんだ。
182,,or whatever /f1latent mojo/f0 allows the locals to do it.,oder was auch immer den einheimischen das erlaubt.,ou je ne sais quel /f1mojo latent/f0 qui aide les habitants.,o lo que sea ese /f1mejunje latente/f0 que les permite usarla a los lugareños.,ou o que quer que o /f1encanto latente/f0 permita que os habitantes locais façam.,или какой там /f1скрытый#дар/f0 нужен этим#местным.,その辺の連中がやってる/f1魔法まがい/f0なことも#試してみた。
182,,imagine when i heard some folks down there learned every school of magic there is.,"habe gehört, dass einige hier jede schule der magie erlernt haben.",imagine-toi que certains connaissent toutes les magies existantes. ,incluso me enteré de que algunos dominan todas las escuelas de magia.,fiquei sabendo até que alguns dominam todas as escolas de magia.,"представь моё лицо,#когда я узнал, что#некоторые внизу#освоили вообще все#школы магии.",ここにはすべての流派の魔法を習得した強者がいると聞いたことがある。
182,,how long do you reckon that took?,"was denkst du, wie lange hat das gedauert?","ça a pris combien de temps, d'après toi ?",¿cuánto tiempo dirías que han tardado?,quanto tempo você acha que eles demoraram para isso?,"как думаешь, сколько#это заняло?",どれだけ時間がかかったんだろうね？
,,,,,,,,
183,,there isn't that much i know about the /c1grand circuit/c0.,"nicht viel, was ich über den /c1großen schaltkreis/c0 weiss.",je ne connais pas grand-chose sur le /c1grand circuit/c0.,no sé demasiado sobre el /c1gran circuito/c0.,não sei muito sobre o /c1grande circuito/c0.,о /c1великой цепи/c0 я знаю#не так уж много.,/c1偉大な回路/c0についてはあまり知らないな。
183,,"apparently it runs all along the facility, channeling...",läuft anscheinend durch den gesamtzen platz hier und leitet...,"apparemment, il passe le long de l'établissement et canalise...","en teoría, se extiende por todas las instalaciones y canaliza...","aparentemente ele corre por toda a instalação, canalizando...","похоже, она проходит#через весь объект,#направляя...",この施設全体を走っていて、
183,,something?,irgendwas?,quelque chose ?,¿algo?,algo?,что-то?,どこかに繋げているように思える。
183,,and then every once in while you find a few /c2transistors/c0 sticking out.,und dann findest du immer wieder ein paar /c2transistoren/c0 die rausstecken.,"et de temps à autre, de nouveaux /c2transistors/c0 voient le jour.","y además, de vez en cuando, expulsa unos cuantos /c2transistores/c0.","e, de vez em quando, você encontra alguns /c2transistores/c0 saindo dele.","а потом то тут, то там#натыкаешься на#торчащие /c2транзисторы/c0.",/c2トランジスタ/c0が飛び出しているのを見かけることもある。
,,,,,,,,
184,,"see, i run a tight ship here. you gotta, if you want to keeps what's yours.","du musst verstehen, ich leite hier ein ernstes unternehmen.",je gère tout d'une main de fer ici. il le faut pour garder ses possessions.,"verás, yo me manejo con mano dura. y tú deberías hacerlo para cuidar lo tuyo.","veja, minha nave é disciplinada. se quiser ficar com o que é seu, faça o mesmo. ","видишь ли, у меня тут#всё строго. иначе своё#не сбережёшь.",見ての通り、経営は大変だ。自分のものを#守りたければ、そうしないといけない。
184,,you can be big. you can be scary. you can be a skull.,du kannst groß sein. gruselig sein. ein schädel sein.,tu peux être gros ou effrayant. tu peux être une tête de mort.,"puedes ser grande, espantoso o un cráneo.",você pode ser grande. você pode ser assustador. você pode ser uma caveira.,будь ты хоть большим.#хоть страшным. хоть#черепом.,威張ったり、怖い人になったり、スカルになったりしてもいい。
184,,"but unless you have a roof, you're pickings. i'm sure you follow.","aber ohne dach, bist du reif für's ernten.","mais à moins d'avoir un toit, tu es bon à ramasser. tu me suis, non ?","pero, a menos que tengas un techo, eres presa fácil, no sé si me entiendes...","mas a menos que você tenha um teto, você é uma presa fácil, se é que me entende.",без крыши над головой#ты — лёгкая добыча.#смекаешь?,でも何かに守られていないと、デブリとして拾われるだろうね。わかるだろ。
184,,shame /c2charlie/c0 doesn't.,/c2charlie/c0 versteht es nicht.,dommage que ce ne soit pas le cas de /c2charlie/c0.,pero me temo que /c2charlie/c0 no.,pena que /c2charlie/c0 não seja.,"жаль, что /c2чарли/c0 не#понимает.",残念だけど、/c2チャーリー/c0は例外だ。
,,,,,,,,
185,,"yeah, /c2heavy crawlers/c0 are not pleasant company.","uhuh, /c2schwere krabbler/c0 sind keine gute gesellschaft.","oui, les /c2arthrobots lourds/c0 ne sont pas une compagnie agréable.","sí, los /c2trepadores pesados/c0 no son la mejor compañía del mundo:","de fato, /c2rastejantes pesados/c0 não são uma companhia agradável.","да уж, /c2тяжёлые ползуны/c0#— та ещё компания.",あぁ、/c2ヘビークローラー/c0は厄介だな。
185,,"they're rude, aggressive, and unlike their smaller cousins,","grob, aggressiv und anders als die kleinen krabbler,","ils sont malpolis, agressifs et contrairement à leurs petits cousins,","tienen malos humos, son agresivos y, a diferencia de sus primitos,","eles são rudes, agressivos e, diferentemente de seus primos menores,","грубые, агрессивные и,#в отличие от меньших#собратьев,",荒々しく、攻撃的で、小さい方とは全然ちがって、
185,,don't ever stick where they ought to.,bleiben die nie an einer seite.,ils ne restent jamais où ils doivent.,nunca se quedan donde deben.,nunca estão onde deveriam estar.,и вечно лезут куда не#просят.,同じ場所に留まることがない。
,,,,,,,,
186,,"oh, books. yeah, a few of those still exist.","oh, bücher. sicher, die gibt's noch.","oh, des livres. oui, il en existe encore.","libros... sí, aún existen unos cuantos.","ah, livros. sim, alguns deles ainda existem.","о, книги. да, пара#штук ещё осталась.",あぁ、本か。まだそんなのが残ってたんだな。
186,,i've not much talent for magic though.,ich kann mit zaubern aber nicht viel anfangen.,mais je n'ai pas beaucoup de talent pour la magie.,pero no tengo demasiado talento para la magia.,mas não tenho muito talento para magia.,хотя к магии у меня#таланта нет.,私は魔法の才能がないんだ。
186,,these /c2grimoires/c0 are of no real value to me.,diese /c2folianten/c0 haben keinen echten wert für mich selber.,ces /c2grimoires/c0 ont peu de valeur pour moi.,esos /c2grimorios/c0 no me sirven para nada.,esses /c2grimórios/c0 não têm muito valor para mim.,эти /c2гримуары/c0 не имеют#для меня особой#ценности.,だから私には/c2グリモワール/c0は何の価値もない。
,,,,,,,,
187,,"oh god, you mean they're multiplying?","oh nein, die vermehren sich?","hein, tu veux dire qu'ils se multiplient ?","ay, madre, ¿dices que se están multiplicando?","minha nossa, você quer dizer que eles estão se multiplicando?","о боже, хочешь#сказать, они#размножаются?",なんてこった、あれが増殖してるだって？
187,,/s1there's more of them??/s0,/s1es gibt mehr von ihnen??/s0,/s1il y en a plus ??/s0,/s1¡¿que hay más?!/s0,/s1há mais deles por aí???/s0,/s1их стало больше??/s0,/s1つまり、もっといるってことか？？/s0
,,,,,,,,
188,,i've had some rare junk to pick through lately. an /c2'interceptor'/c0.,hatte neulich etwas seltenen schrott zum untersuchen. ein /c2'abfangjäger'/c0.,j'ai trouvé un bout de ferraille rare récemment. un /c2« intercepteur »/c0.,"últimamente, he estado revisando una chatarra extraña: un /c2interceptor/c0.","ultimamente tenho visto um lixo estranho por aí, um /c2'interceptador'/c0.",в последнее время#попадался редкий хлам.#/c2«перехватчик»/c0.,最近、珍しいジャンクが手に入ったんだ。#/c2インターセプター/c0さ。
188,,"i'm not that much of an engineer, but i swear that thing","ich bin zwar kein ingenieur, aber ich schwöre","je n'ai pas l'esprit d'un ingénieur, mais je parierais que ce truc","la ingeniería no es lo mío, pero juraría que esa cosa","engenharia não é minha praia, mas eu juraria que essa coisa","я не то чтобы инженер,#но клянусь,",私は工学に詳しくないが、おそらく、
188,,was built for spacefaring.,es war für weltraumfahrt gebaut.,a été conçu pour le voyage spatial.,se construyó para el transporte espacial.,foi construída para viagens espaciais.,эта штука создана для#полётов в космос.,宇宙飛行のために作られたんだと思う。
188,,and combat.,und kampf.,et le combat.,y para el combate.,e para combate.,и боя.,戦闘にも役立ちそうだね。
188,,what were they gonna fight /c1there/c0?,was wollten die /c1da/c0 bekämpfen?,qu'est-ce qu'ils allaient combattre /c1là-bas/c0 ?,¿contra qué tratarían de luchar /c1allí/c0?,contra o que eles iriam lutar por /c1lá/c0?,с кем они собрались#воевать /c1там/c0?,/c1宇宙/c0で何と戦うつもりだったんだろう？
,,,,,,,,
189,,"oh, spare the fairy tales, little buddy.","oh bitte, erspare mir die märchen.","oh, épargne-moi les contes de fées, mon petit.","bah, déjate de cuentos, compi.","ah, pare de histórias, amiguinho.","оставь эти сказки,#малыш.",あぁ、そんなのはただのおとぎ話さ、小さいの。
189,,/c2death/c0 isn't real.,/c2der sensenmann/c0 ist nicht echt.,la /c2mort/c0 n'a rien de réel.,la /c2muerte/c0 no es real.,a /c2morte/c0 não é real.,/c2смерти/c0 не существует.,/c2デス/c0は実在しない。
189,,blow up anybody who claims otherwise.,"wenn die anders behaupten, sprenge sie in die lüft.",fait sauter quiconque prétend le contraire.,haz trizas a quien te diga lo contrario.,pode explodir qualquer um que afirme o contrário.,"взрывай любого, кто#скажет иначе.",存在すると言う奴は、吹き飛ばしてしまえ。
,,,,,,,,
191,,"chivalry is for chumps, my little friend.","ritterlich sein is' für trottel, mein freund.","la chevalerie, c'est pour les crétins, mon petit pote.","la caballerosidad es para idiotas, compi.","cavalheirismo é para idiotas, meu amiguinho.","рыцарство — удел#лохов, мой маленький#друг.",騎士道精神は愚か者のためにあるんだよ。
191,,"so that guy wants you to fight on his level,/p1 as an equal?","oh er will, dass du mit ihm auf dem gleichen level kämpfst,/p1 als ein ebenbürtiger?","ce mec veut t'affronter à son niveau,/p1 comme un égal ?","¿que ese tío quiere que luches a su nivel/p1, de igual a igual?","então aquele cara quer que você lute no nível dele,/p1 de igual para igual?","этот парень хочет,#чтобы ты сражался на#его уровне,/p1 как#равный?",奴の思想と、/p1同じ土俵で戦えというのか？
191,,/c1don't./c0,/c1nein./c0,/c1refuse./c0,/c1ni se te ocurra./c0,/c1não faça isso./c0,/c1не надо./c0,/c1私はお断りだね。/c0
,,,,,,,,
192,,"the /c2colonel/c0 is one of my best customers, but don't worry.","der /c2oberst/c0 ist einer meiner besten kunden, aber keine angst.","le /c2colonel/c0 est l'un de mes meilleurs clients, mais ne t'en fais pas.","el /c2coronel/c0 es uno de mis mejores clientes, pero no te preocupes.","o /c2coronel/c0 é um dos meus melhores clientes, mas não se preocupe.","/c2полковник/c0 — один из#моих лучших клиентов,#но не волнуйся.",/c2カーネル/c0は上客の一人だが、心配するな。
192,,i don't play favourites.,i habe keine favoriten.,je ne fais pas de favoritisme.,no me van los favoritismos.,eu não tenho favoritos.,у меня нет любимчиков.,私はえこひいきしないから。
192,,/f1*wink*/f0,/f1*zwink*/f0,/f1*clin d'œil*/f0,/f1*guiño*/f0,/f1*piscadela*/f0,/f1*подмиг*/f0,/f1*ウィンク*/f0
,,,,,,,,
193,,"oh, that. i remember it stalking me last time i was down in the maintenance system.","oh, dieses ding. es pirschte mir in der kanalisation nach.","oh, ça. il me guettait la dernière fois que j'étais dans les canalisations.","ah, eso. recuerdo que estuvo acechándome la última vez que bajé al alcantarillado.","ah, aquilo lá. ele me perseguiu quando estive no sistema de manutenção. ","о, это. помню, оно#преследовало меня,#когда я спускался в#техотсек.",前回保守水路が停電したとき、付け回されたのを#思い出したよ。
193,,i made myself very clear.,ich habe mich klar ausgedrückt.,j'ai été très clair.,le dejé las cosas bien claritas:,eu fui muito claro.,я ясно дал понять.,だからはっきり言ってやったよ。
193,,"if i see it cackling at me from a dark corner one more time,","wenn ich nochmal sehe, wie es mich aus dem dunkel nachlacht,","si je le vois glousser encore une fois de son coin obscur,","si vuelvo a verlo riéndose de mí en algún rincón oscuro,","se eu o vir gargalhando da minha cara em um canto escuro mais uma vez,","если ещё раз увижу,#как оно хихикает из#тёмного угла,",また暗い隅の方からキーキー鳴いてるのを見たら、
193,,i will disassemble and repurpose it as a scratching post.,nehme ich es auseinander und mache ein kratzbaum daraus.,je le démonte pour en faire un grattoir.,lo desmontaré y le daré un mejor uso como rascador.,vou desmontá-lo e e usá-lo como um bom arranhador.,я разберу его и пущу#на когтеточку.,分解して爪とぎ用の板に再利用してやるってね。
,,,,,,,,
194,,"that's a chunky critter that got you there, boyo.","das ist ein heftiges wesen, dass du da entdeckt hast.","c'est une sacrée grosse bestiole que tu as là, mon petit.","la criatura que te ha pillado estaba bien rolliza, máquina","essa é uma criatura robusta que te pegou ali, rapaz.","здоровая же тварь тебя#достала, парень.",ぽっちゃりした生き物を見つけたようだね、坊や。
194,,i guess life beyond my reach makes a /c2bat/c0 very complacent.,ein leben ohne mich macht eine /c2fledermaus/c0 wohl sehr locker.,"apparemment, les /c2roussettes/c0 ont la belle vie hors de ma portée.","supongo que, sin mí, los /c2murciélagos/c0 se pegan la vidorra.",acho que uma vida sem mim deixaria um /c2morcego/c0 bem relaxado.,"видимо, жизнь вдали от#меня делает /c2мышь/c0 очень#уж самоуверенной.",/c2コウモリ/c0たちは私の手の届かないところだと#すくすく育つからね。
,,,,,,,,
195,,i've had time to examine a few inert pieces of the /c2myriad/c0.,ich hatte zeit mir die /c2myriaden/c0 näher anzusehen.,j'ai eu l'occasion d'examiner des pièces inertes de /c2myriade/c0.,he analizado con calma varios trozos inertes de los /c2sinnúmero/c0.,tive tempo de examinar algumas peças inertes da /c2miríade/c0.,у меня было время#изучить несколько#инертных частей#/c2мириады/c0.,動きが鈍くなった/c2ミリアド/c0の一部を調べたことが#あるんだけど、
195,,"from what i understand, they're magic,","so wie ich es verstehe, bestehen die aus reiner magie,",je crois comprendre qu'elles sont magiques,"por lo que he averiguado, son mágicos.","pelo que pude entender, elas são mágicas,","насколько я понял, в#них есть магия,",分かったのは、あれは魔法的なやつで、
195,,and they get really angry if they're away from the whole.,und werden sehr zacking wenn die von einander getrennt werden.,et elles se mettent en colère si elles sont isolées du tout.,y se cabrean muchísimo cuando los separan del todo.,e ficam muito zangadas se estiverem separadas.,"и очень злятся, если#их отделить от целого.",しばらく互いに離れると怒りっぽくなる、#くらいかな。
,,,,,,,,
198,,statues are made to embellish.,statuen stellen die realität oft schöner dar als sie ist.,les statues servent à embellir les lieux.,las estatuas están para esculpirlas.,estátuas são feitas para deixar o ambiente mais bonito.,статуи нужны для#украшения.,彫像は飾り付けるために作られている。
198,,give it the ol' venus treatment.,gib ihnen die alte venus-behandlung.,donne-lui l'expérience complète de la vénus.,dales un repaso y déjalas como la de venus.,dê uma boa trabalhada nela e a deixe como a vênus.,"отбей ей руки, как той#Венере.",ビーナスの魔法でもかけてやりな。
,,,,,,,,
207,,/c2heavy turrets/c0 come in a number of spicy flavors.,/c2schwere turrets/c0 kommen in vielen pikanten variationen.,les /c2tourelles lourdes/c0 ont plusieurs saveurs piquantes.,existen /c2torretas pesadas/c0 para todos los gustos.,as /c2torres pesadas/c0 vêm em diferentes sabores.,у /c2тяжёлых турелей/c0 есть#несколько острых#вкусов.,/c2ヘヴィタレット/c0には種類がたくさんあるんだ。
207,,which one did you get?,welche hast du gekriegt?,tu as eu droit à laquelle ?,¿cuál te ha tocado?,qual você tirou?,какой достался тебе?,君はどれにやられたんだい？
,,,,,,,,
209,,"/c2magic skulls/c0? you mean, more magic than usual?",/c2zauberschädel/c0? du meinst noch magischer als sonst?,des /c2crânes magiques/c0 ? plus magiques que la normale ?,¿/c2cráneos mágicos/c0? ¿quieres decir más de lo normal?,"/c2caveiras mágicas/c0? mais mágicas do que o normal, é isso?","/c2магические черепа/c0? ты#имеешь в виду, более#магические, чем#обычно?",/c2魔法のスカル/c0？それって他のスカルより魔力が#強いってこと？
209,,how much magic are we talking about here?,über wie viel magie reden wir hier?,mais magique à quel point ?,¿de cuánta magia estamos hablando?,de quanta magia estamos falando?,и о каком количестве#магии речь?,何割増しかな？
209,,"20, 30 more percent?","20, 30 prozent mehr?","20, 30 pour cent de plus ?",¿un 20 o un 30 por ciento más?,"20, 30 por cento a mais?","на 20, 30 процентов?",2、3割くらい？
,,,,,,,,
210,,i've always wondered what the difference is,"ich habe mich immer gewundert,",je me suis toujours demandé quelle était la différence,siempre me he preguntado qué diferencia hay,eu sempre quis saber qual é a diferença,"всегда было интересно,#в чём разница",いつも気になってるんだけど、
210,,"between normal fire and the premium, magic variety.",was ist der unterschied zwischen normalen und magischen feuer.,entre le feu normal et le genre premium magique.,entre el fuego normal y la variedad prémium que incluye magia.,entre o fogo normal e o fogo mágico premium.,"между обычным огнём и#премиальным,#магическим.",普通の炎とくらべて、魔法で点ける特別なやつって一体何が違うんだろう。
210,,is it just hotter?,ist es einfach nur heißer?,c'est plus chaud ?,¿acaso quema más?,será que o premium é só mais quente?,просто горячее?,そのほうが熱いのかな？
,,,,,,,,
211,,/c2hunters/c0 are nimble and singleminded.,die /c2jäger/c0 sind geschickt und zielbewusst.,les /c2chasseurs/c0 sont agiles et déterminés.,los /c2cazadores/c0 son hábiles y decididos.,/c2caçadores/c0 são ágeis e obstinados.,/c2охотники/c0 ловки и#целеустремлённы.,/c2ハンター/c0は機敏で固い意志を持っている。
211,,i've seen them pull maneuvers i can't quite describe.,"die können sich auf eine weise bewegen, die ich nicht mal wirklich beschreiben kann.",je les ai vu faire des manœuvres indescriptibles.,los he visto ejecutar maniobras que no sabría ni explicar.,eu já os vi fazendo manobras que nem consigo descrever.,"я видел, как они#выполняют манёвры,#которые сложно#описать.",言葉では言い表せないような垂直軌道を見たことがある。
,,,,,,,,
212,,/c2blobs/c0? yuck. awful. terrible!,/c2blobs/c0? argh. furchtbar. schrecklich!,des /c2blobs/c0 ? beurk. horrible. quelle horreur !,"los /c2blob/c0... ¡puaj, qué asco! son horribles.",/c2blobs/c0? que nojo. péssimo. terrível!,/c2слизни/c0? фу. ужас.#кошмар!,/c2ブロブ/c0は本当に苦手だ！
212,,the ones with the faces especially creep me out.,die mit den gesichtern machen mich besonders übel.,ceux qui ont un visage me révulsent particulièrement.,y los que tienen cara me hacen erizarme.,aqueles com rostos me assustam de verdade.,"особенно жуткие — те,#у которых есть лица.",特に顔のあるやつらは気味が悪い。
,,,,,,,,
213,,"what do you see when you look in a /c2mirror/c0, little guy?","was siehst du in dem /c2spiegel/c0, kleiner schiff?","que vois-tu quand tu regardes dans un /c2miroir/c0, petit ?","¿qué aprecias cuando te ves en el /c2espejo/c0, compi?","o que você vê quando olha em um /c2espelho/c0, amiguinho?","что ты видишь, когда#смотришь в /c2зеркало/c0,#малыш?",/c2鏡/c0を覗いたら何が見えるかい？
213,,me? i see .../p1danger.,ich? ich sehe .../p1gefahr.,moi ? je vois... /p1le danger.,"en mi caso, veo.../p1 peligro.",o que eu vejo? entendo... eu vejo /p1perigo.,я? я вижу.../p1#опасность.,私には…/p1危険が見える。
213,,/f1hmmmm? /f0you too?,/f1hmmmm? /f0du auch?,/f1hmmmm ? /f0toi aussi ?,/f1¿cómo? /f0¿tú también?,/f1hmmmm? /f0você também?,/f1хмммм? /f0ты тоже?,/f1何だって？/f0君もかい？
,,,,,,,,
216,,"whatever perks spelunking has, i'm glad i'm here.","es ist gut, dass du keine angst hast nach unten zu gehen.","peu importe l'attrait de la spéléologie, je préfère être ici.","por muy guay que sea la espeleología, me alegro de estar aquí.","quaisquer que sejam as vantagens da espeleologia, estou feliz por estar aqui.","какие бы ни были плюсы#у спелеологии, я рад,#что сижу тут.",どんな探検よりも、私にはここが一番さ。
216,,and not wherever you manage to find these things.,und ich es selber nicht muss.,au lieu d'aller où ces trucs-là se trouvent.,y no donde tú te topas con esas cosas.,e não onde dá para você encontrar essas coisas.,"а не лазаю там, где ты#находишь всю эту#дрянь.",君がいろいろ発見してくれるから助かっているよ。
216,,i get enough chattering weirdos to worry about.,höre genug klappern hier oben.,j'ai assez de tordus bavards à m'occuper.,ya tengo bastantes bichos raros parlanchines de los que ocuparme.,já tenho muitos esquisitões com que me preocupar.,мне и здесь хватает#болтливых чудиков.,変わり者とムダ話をする必要もないしね。
,,,,,,,,
217,,/c2orbs/c0 like these are supposed to draw from others.,/c2kraftkugeln/c0 beziehen ihre macht von anderen.,ces /c2orbes/c0 sont censés absorber le pouvoir des autres.,se supone que los /c2orbes/c0 como este obtienen su poder de otros.,/c2orbes/c0 como esses devem ser extraídos de outros.,такие /c2орбы/c0 должны#черпать силу из#других.,ああいった/c2オーブ/c0は他者から力を吸い取っている。
217,,"apply pressure to their surroundings,",ohne die?,"mets la pression à leur environnement,",así que presiona a su entorno,"então pressione o seu entorno,","надави на их#окружение,",周囲に圧力を与えて、
217,,and they will /s1crack/s0 under it.,/s1brechen/s0 sie unter dem druck.,ça les fera /s1craquer/s0.,y /s1se vendrán abajo/s0.,e eles irão acabar /s1rachados/s0.,и они /s1треснут/s0# под давлением.,その圧力でいずれ/s1壊れる/s0。
,,,,,,,,
218,,ugh. you reek of brimstone.,ugh. du stinkst nach schwefel.,argh. tu pues le soufre.,"puaj, apestas a azufre.",eca. você está cheirando a enxofre.,фу. от тебя несёт#серой.,うっ。硫黄の臭いがするな。
218,,you been diving in volcanoes or something?,"in einem vulkan tauchen geganen, oder was?",tu as plongé dans un volcan ou quoi ?,¿te has zambullido en un volcán o algo por el estilo?,tem mergulhado em vulcões ou algo assim?,"ты что, нырял в#вулканы?",火山にでも潜ったのか？
,,,,,,,,
219,,hahahahaha. /c2shrapnel/c0?,hahahahaha. /c2schrapnel/c0?,hahahahaha. /c2la mitraille/c0 ?,"ja, ja, ja. ¿conque /c2metralla/c0, eh?",hahahahaha. /c2estilhaços/c0?,ахахаха. /c2шрапнель/c0?,ハハハハハ、/c2シュラップネル/c0か？
219,,"that's the danger of taking this facility lightly, buddy.","das ist was passiert, wenn du dieses platz auf die leichte schulter nimmst.","c'est le risque quand on ne prend pas cet établissement au sérieux, l'ami.","ese es el peligro de tomarse este lugar a la ligera, compi.",esse é o perigo de não dar a devida importância aos seres desta instalação. ,"вот опасность#недооценивать этот#объект, приятель.",この施設を甘く見てると痛い目に遭うぞ、相棒よ。
219,,even absolute garbage can kill you.,sogar müll kann dich umbringen.,même les tas de ferraille sans nom peuvent te tuer.,hasta los escombros pueden matarte.,até mesmo o lixo absoluto pode matar você.,даже абсолютный мусор#может тебя убить.,ごみくず並みに弱い奴にだってやられることもあるからね。
,,,,,,,,
220,,"what, never saw /c2some bones/c0 before?","was, keine /c2knochen/c0 vorher gesehen?","quoi, tu n'as jamais vu /c2d'ossements/c0 ?","¿qué pasa, nunca habías visto /c2unos huesos/c0?",o quê? nunca viu uns /c2ossos/c0 antes?,"что, /c2костей/c0 раньше не#видел?",なんだって、/c2骨/c0を見たことがないのか？
220,,"i'm not a bone person myself, so don't try","ich bin keine knochenperson, also versuche nicht mal","je ne suis pas très porté sur les os, alors n'essaie pas","los huesos no son lo mío, así que no intentes","eu não sou um grande admirador de ossos, então não tente","я сам не фанат костей,#так что даже не#пытайся",私は骨に詳しくないから
220,,pawning that junk off here.,dieses zeug hier zu verpfänden.,de mettre ça au clou ici.,venir a venderme esa basura.,penhorar esse lixo aqui.,впарить мне этот хлам.,そのガラクタをここで売ろうとしないでくれ。
,,,,,,,,
221,,*pupils widen*,*pupillen weiten sich*,*pupilles qui se dilatent*,*las pupilas se le dilatan*,*pupilas dilatam*,*зрачки расширяются*,*瞳孔が開く*
221,,interesting...,interessant...,intéressant...,qué interesante...,interessante...,интересно...,これは興味深い…
,,,,,,,,
222,,ahahahahahaha. combat advice?,ahahahahahaha. ein kampfratschlag?,ahahahahahaha. un conseil de combat ?,"ja, ja, ja. ¿un consejo para el combate?",ahahahahahaha. conselhos de combate?,ахахахаха. боевой#совет?,アハハハハ、私に戦闘の助言を求めるのかい？
222,,funny you think i would ever willingly face a /c2destroyer/c0.,"lustig, dass du denkst ich würde freiwillig einem /c2zerstörer/c0 gegenüberstehen.",tu penses vraiment que j'affronterais de plein gré un /c2pourfendeur/c0. ,es gracioso que creas que estaría dispuesto a medirme a un /c2destructor/c0.,é engraçado você achar que eu enfrentaria de bom grado um /c2destruidor/c0.,"забавно, что ты#думаешь, будто я#добровольно сунусь к#/c2разрушителю/c0.",私が進んで/c2デストロイヤー/c0に立ち向かうと#でも思っているのかな。
222,,why do you think they're called that?,"was denkst du, wieso die so heißen?",pourquoi crois-tu qu'ils portent ce nom ?,¿por qué crees que se llaman así?,por que você acha que eles são chamados assim?,"как думаешь, почему их#так называют?",その名前がついてるからには、それなりの理由が#あるんだぞ。
,,,,,,,,
223,,"/c2dark, corrupted, exceedingly-dangerous arms/c0?","/c2dunkle, gefährliche, verheerende waffen?/c0","/c2des armes sinistres, maudites et extrêmement redoutables/c0 ?","¿/c2armas sombrías, corruptas y peligrosas hasta decir basta/c0?","/c2armas obscuras, corrompidas e extremamente perigosas/c0?","/c2тёмное, проклятое,#чрезвычайно опасное#оружие/c0?",/c2闇の力で、圧倒的な破壊力のある武器だって/c0？
223,,"this ain't a black market, kiddo.",ist kein schwarzmarkt hier.,"c'est pas le marché noir, gamin.","esto no es el mercado negro, coleguita.","isso não é um mercado clandestino, garoto.","это не чёрный рынок,#малыш.",ぼうや、ここは闇市じゃないんだぞ。
223,,"though, i know some guys...","aaaaaaber, ich kenne ein paar leute...",mais je connais quelqu'un...,aunque conozco a unos tipos que...,"porém, eu conheço uns caras que...","хотя, я знаю#кое-кого...",関係者は少し知ってるけど…。
,,,,,,,,
224,,those statues are heartbreakingly beautiful work.,diese statuen sind ein wahres kunstwerk.,ces statues sont une œuvre d'une beauté déchirante.,esas estatuas son obras de una belleza sobrecogedora.,essas estátuas são obras de uma beleza avassaladora.,эти статуи —#душераздирающе#красивая работа.,あの彫像は真の芸術品だ。
224,,be sure to salvage the pieces next time.,sammle bitte alle scherben auf die du kannst.,assure-toi de récupérer les morceaux la prochaine fois.,no olvides llevarte los trozos la próxima vez.,não se esqueça de reciclar as peças na próxima vez.,в следующий раз#обязательно собери#осколки.,次はできる限りその破片を集めて来てくれ。
,,,,,,,,
